	Study	Sample	Ecosystem	Habitat	Location	Date	Cryosphere	Latitude	Longitude
1666	PRJNA534507	SRR9592682	Freshwater	Stream	USA	28.07.16	No	44.205668	-122.253622
1667	PRJNA534507	SRR9592683	Freshwater	Stream	USA	28.07.16	No	44.221765	-122.22278
1668	PRJNA534507	SRR9592684	Freshwater	Stream	USA	26.07.16	No	44.232415	-122.215301
1669	PRJNA534507	SRR9592685	Freshwater	Stream	USA	30.07.16	No	44.221196	-122.223121
1670	PRJNA534507	SRR9592686	Freshwater	Stream	USA	28.07.16	No	44.218216	-122.241228
1671	PRJNA534507	SRR9592687	Freshwater	Stream	USA	29.07.16	No	44.218016	-122.24034
1672	PRJNA534507	SRR9592688	Freshwater	Stream	USA	26.07.16	No	44.231421	-122.184289
1673	PRJNA534507	SRR9592689	Freshwater	Stream	USA	28.07.16	No	44.233559	-122.207907
1674	PRJNA534507	SRR9592690	Freshwater	Stream	USA	27.07.16	No	44.230835	-122.213057
1675	PRJNA534507	SRR9592691	Freshwater	Stream	USA	29.07.16	No	44.212258	-122.245358
1676	PRJNA534507	SRR9592692	Freshwater	Stream	USA	28.07.16	No	44.227294	-122.168267
1677	PRJNA534507	SRR9592693	Freshwater	Stream	USA	27.07.16	No	44.230306	-122.121409
1678	PRJNA534507	SRR9592694	Freshwater	Stream	USA	17.08.16	No	44.2516	-122.155
1679	PRJNA534507	SRR9592695	Freshwater	Stream	USA	27.07.16	No	44.249077	-122.192656
1680	PRJNA534507	SRR9592696	Freshwater	Stream	USA	29.07.16	No	44.233419	-122.148934
1681	PRJNA534507	SRR9592698	Freshwater	Stream	USA	29.07.16	No	44.234414	-122.156776
1682	PRJNA534507	SRR9592700	Freshwater	Stream	USA	29.07.16	No	44.251728	-122.187854
1683	PRJNA534507	SRR9592701	Freshwater	Stream	USA	29.07.16	No	44.234065	-122.147367
1684	PRJNA534507	SRR9592702	Freshwater	Stream	USA	28.07.16	No	44.234105	-122.147425
1685	PRJNA534507	SRR9592703	Freshwater	Stream	USA	28.07.16	No	44.233685	-122.210433
1686	PRJNA534507	SRR9592704	Freshwater	Stream	USA	28.07.16	No	44.233559	-122.207907
1687	PRJNA534507	SRR9592705	Freshwater	Stream	USA	26.07.16	No	44.231359	-122.196421
1688	PRJNA534507	SRR9592706	Freshwater	Stream	USA	26.07.16	No	44.225199	-122.234939
1689	PRJNA534507	SRR9592707	Freshwater	Stream	USA	27.07.16	No	44.216549	-122.239201
1690	PRJNA534507	SRR9592708	Freshwater	Stream	USA	27.07.16	No	44.230925	-122.190774
1691	PRJNA534507	SRR9592709	Freshwater	Stream	USA	30.07.16	No	44.206727	-122.25714
1692	PRJNA534507	SRR9592710	Freshwater	Stream	USA	27.07.16	No	44.228028	-122.17211
1693	PRJNA534507	SRR9592711	Freshwater	Stream	USA	29.07.16	No	44.205884	-122.255186
1694	PRJNA534507	SRR9592712	Freshwater	Stream	USA	27.07.16	No	44.229102	-122.175974
1695	PRJNA534507	SRR9592713	Freshwater	Stream	USA	28.07.16	No	44.233626	-122.20791
1696	PRJNA534507	SRR9592714	Freshwater	Stream	USA	26.07.16	No	44.229409	-122.181978
1697	PRJNA534507	SRR9592715	Freshwater	Stream	USA	30.07.16	No	44.206727	-122.25714
1698	PRJNA534507	SRR9592716	Freshwater	Stream	USA	28.07.16	No	44.206385	-122.25651
1699	PRJNA534507	SRR9592717	Freshwater	Stream	USA	29.07.16	No	44.219309	-122.242523
1700	PRJNA534507	SRR9592720	Freshwater	Stream	USA	27.07.16	No	44.23782	-122.202643
1701	PRJNA534507	SRR9592722	Freshwater	Stream	USA	28.07.16	No	44.227294	-122.168267
1702	PRJNA534507	SRR9592724	Freshwater	Stream	USA	28.07.16	No	44.20546	-122.251939
1703	PRJNA534507	SRR9592725	Freshwater	Stream	USA	26.07.16	No	44.225199	-122.234939
1704	PRJNA534507	SRR9592726	Freshwater	Stream	USA	27.07.16	No	44.264807	-122.175431
1705	PRJNA534507	SRR9592728	Freshwater	Stream	USA	27.07.16	No	44.230835	-122.213057
1706	PRJNA534507	SRR9592730	Freshwater	Stream	USA	28.07.16	No	44.231115	-122.173776
1707	PRJNA534507	SRR9592731	Freshwater	Stream	USA	26.07.16	No	44.229409	-122.181978
1708	PRJNA534507	SRR9592732	Freshwater	Stream	USA	26.07.16	No	44.218746	-122.166941
1709	PRJNA534507	SRR9592734	Freshwater	Stream	USA	27.07.16	No	44.238403	-122.155983
1710	PRJNA534507	SRR9592735	Freshwater	Stream	USA	30.07.16	No	44.221196	-122.223121
1711	PRJNA534507	SRR9592736	Freshwater	Stream	USA	28.07.16	No	44.221765	-122.22278
1712	PRJNA534507	SRR9592737	Freshwater	Stream	USA	30.07.16	No	44.220729	-122.223107
1713	PRJNA534507	SRR9592738	Freshwater	Stream	USA	27.07.16	No	44.229102	-122.175974
1714	PRJNA534507	SRR9592739	Freshwater	Stream	USA	27.07.16	No	44.272726	-122.139845
1715	PRJNA534507	SRR9592740	Freshwater	Stream	USA	29.07.16	No	44.231359	-122.196421
1716	PRJNA534507	SRR9592741	Freshwater	Stream	USA	29.07.16	No	44.229725	-122.123669
1717	PRJNA534507	SRR9592742	Freshwater	Stream	USA	29.07.16	No	44.229949	-122.123015
1718	PRJNA534507	SRR9592743	Freshwater	Stream	USA	27.07.16	No	44.228028	-122.17211
1719	PRJNA534507	SRR9592744	Freshwater	Stream	USA	27.07.16	No	44.215806	-122.252296
1720	PRJNA547952	SRR9225147	Freshwater	River	Nepal	2016-05	No		
1721	PRJNA547952	SRR9225148	Freshwater	River	Nepal	2016-07	No		
1722	PRJNA547952	SRR9225149	Freshwater	River	Nepal	2016-03	No		
1723	PRJNA547952	SRR9225150	Freshwater	River	Nepal	2016-03	No		
1724	PRJNA547952	SRR9225151	Freshwater	River	Nepal	2016-05	No		
1725	PRJNA547952	SRR9225152	Freshwater	River	Nepal	2016-05	No		
1726	PRJNA547952	SRR9225153	Freshwater	River	Nepal	2015-11	No		
1727	PRJNA547952	SRR9225154	Freshwater	River	Nepal	2015-11	No		
1728	PRJNA547952	SRR9225155	Freshwater	River	Nepal	2016-01	No		
1729	PRJNA547952	SRR9225156	Freshwater	River	Nepal	2016-01	No		
1730	PRJNA547952	SRR9225157	Freshwater	River	Nepal	2016-07	No		
1731	PRJNA547952	SRR9225158	Freshwater	River	Nepal	2016-09	No		
1732	PRJNA547952	SRR9225159	Freshwater	River	Nepal	2016-09	No		
1733	PRJNA629965	SRR11669310	Freshwater	Spring	USA	08.12.17	No		
1734	PRJNA629965	SRR11669322	Freshwater	Spring	USA	08.12.17	No		
1735	PRJNA629965	SRR11669279	Freshwater	Spring	USA	7/23/17	No		
1736	PRJNA629965	SRR11669281	Freshwater	Spring	USA	7/25/17	No		
1737	PRJNA629965	SRR11669272	Freshwater	Spring	USA	7/29/17	No		
1738	PRJNA629965	SRR11669309	Freshwater	Spring	USA	08.09.17	No		
