	Study	Sample	Ecosystem	Habitat	Location	Date	Cryosphere	Latitude	Longitude
1627	PRJNA431508	SRR6511711	Marine	Water	South Korea	2016-12	No	34.76892	128.7721
1628	PRJNA431508	SRR6511712	Marine	Water	South Korea	2016-12	No	34.76892	128.7721
1629	PRJNA431508	SRR6511713	Marine	Water	South Korea	2016-10	No	34.66693	128.5862
1630	PRJNA431508	SRR6511714	Marine	Water	South Korea	2016-10	No	34.66693	128.5862
1631	PRJNA431508	SRR6511716	Marine	Water	South Korea	2016-10	No	34.6789	128.3918
1632	PRJNA431508	SRR6511717	Marine	Water	South Korea	2016-10	No	34.6789	128.3918
1633	PRJNA431508	SRR6511718	Marine	Water	South Korea	2016-10	No	34.6789	128.3918
1634	PRJNA431508	SRR6511719	Marine	Water	South Korea	2016-10	No	34.6789	128.3918
1635	PRJNA431508	SRR6511720	Marine	Water	South Korea	2016-10	No	34.6789	128.3918
1636	PRJNA431508	SRR6511721	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1637	PRJNA431508	SRR6511722	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1638	PRJNA431508	SRR6511723	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1639	PRJNA431508	SRR6511724	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1640	PRJNA431508	SRR6511725	Marine	Water	South Korea	2016-12	No	34.76892	128.7721
1641	PRJNA431508	SRR6511726	Marine	Water	South Korea	2016-12	No	34.76892	128.7721
1642	PRJNA431508	SRR6511727	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1643	PRJNA431508	SRR6511728	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1644	PRJNA431508	SRR6511729	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1645	PRJNA431508	SRR6511730	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1646	PRJNA431508	SRR6511731	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1647	PRJNA431508	SRR6511732	Marine	Water	South Korea	2016-12	No	34.76892	128.7721
1648	PRJNA431508	SRR6511733	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1649	PRJNA431508	SRR6511734	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1650	PRJNA431508	SRR6511735	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1651	PRJNA431508	SRR6511736	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1652	PRJNA431508	SRR6511737	Marine	Water	South Korea	2016-10	No	34.66693	128.5862
1653	PRJNA431508	SRR6511739	Marine	Water	South Korea	2016-10	No	34.66693	128.5862
1654	PRJNA431508	SRR6511740	Marine	Water	South Korea	2016-10	No	34.66693	128.5862
1655	PRJNA431508	SRR6511741	Marine	Water	South Korea	2016-10	No	34.66693	128.5862
1656	PRJNA431508	SRR6511742	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1657	PRJNA431508	SRR6511743	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1658	PRJNA431508	SRR6511744	Marine	Water	South Korea	2016-12	No	34.66693	128.5862
1659	PRJNA431508	SRR6511745	Marine	Water	South Korea	2016-12	No	34.81183	128.1873
1660	PRJNA431508	SRR6511746	Marine	Water	South Korea	2016-12	No	34.81183	128.1873
1661	PRJNA431508	SRR6511749	Marine	Water	South Korea	2016-12	No	34.81183	128.1873
1662	PRJNA431508	SRR6511750	Marine	Water	South Korea	2016-12	No	34.81183	128.1873
1663	PRJNA431508	SRR6511751	Marine	Water	South Korea	2016-12	No	34.81183	128.1873
1664	PRJNA431508	SRR6511752	Marine	Water	South Korea	2016-12	No	34.81183	128.1873
1665	PRJNA431508	SRR6511753	Marine	Water	South Korea	2016-10	No	34.8053	128.368
1666	PRJNA431508	SRR6511754	Marine	Water	South Korea	2016-10	No	34.8053	128.368
1667	PRJNA431508	SRR6511755	Marine	Water	South Korea	2016-10	No	34.8053	128.368
1668	PRJNA431508	SRR6511756	Marine	Water	South Korea	2016-10	No	34.8053	128.368
1669	PRJNA431508	SRR6511757	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1670	PRJNA431508	SRR6511758	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1671	PRJNA431508	SRR6511759	Marine	Water	South Korea	2016-10	No	34.8053	128.368
1672	PRJNA431508	SRR6511760	Marine	Water	South Korea	2016-10	No	34.8053	128.368
1673	PRJNA431508	SRR6511761	Marine	Water	South Korea	2016-10	No	34.8053	128.368
1674	PRJNA431508	SRR6511762	Marine	Water	South Korea	2016-10	No	34.8053	128.368
1675	PRJNA431508	SRR6511763	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1676	PRJNA431508	SRR6511764	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1677	PRJNA431508	SRR6511765	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1678	PRJNA431508	SRR6511766	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1679	PRJNA431508	SRR6511767	Marine	Water	South Korea	2016-10	No	34.6789	128.3918
1680	PRJNA431508	SRR6511768	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1681	PRJNA431508	SRR6511769	Marine	Water	South Korea	2016-10	No	34.6789	128.3918
1682	PRJNA431508	SRR6511770	Marine	Water	South Korea	2016-10	No	34.6789	128.3918
1683	PRJNA431508	SRR6511771	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1684	PRJNA431508	SRR6511772	Marine	Water	South Korea	2016-12	No	34.6789	128.3918
1685	PRJNA431508	SRR6511773	Marine	Water	South Korea	2016-12	No	34.91672	128.9114
1686	PRJNA431508	SRR6511774	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1687	PRJNA431508	SRR6511775	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1688	PRJNA431508	SRR6511776	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1689	PRJNA431508	SRR6511777	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1690	PRJNA431508	SRR6511778	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1691	PRJNA431508	SRR6511779	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1692	PRJNA431508	SRR6511780	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1693	PRJNA431508	SRR6511781	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1694	PRJNA431508	SRR6511782	Marine	Water	South Korea	2016-10	No	34.91672	128.9114
1695	PRJNA431508	SRR6511783	Marine	Water	South Korea	2016-12	No	34.91672	128.9114
1696	PRJNA431508	SRR6511785	Marine	Water	South Korea	2016-12	No	34.91672	128.9114
1697	PRJNA431508	SRR6511786	Marine	Water	South Korea	2016-12	No	34.91672	128.9114
1698	PRJNA431508	SRR6511787	Marine	Water	South Korea	2016-12	No	34.91672	128.9114
1699	PRJNA431508	SRR6511788	Marine	Water	South Korea	2016-12	No	34.91672	128.9114
1700	PRJNA431508	SRR6511789	Marine	Water	South Korea	2016-12	No	34.91672	128.9114
1701	PRJNA431508	SRR6511790	Marine	Water	South Korea	2016-12	No	34.91672	128.9114
1702	PRJNA431508	SRR6511791	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1703	PRJNA431508	SRR6511792	Marine	Water	South Korea	2016-10	No	34.76892	128.7721
1704	PRJNA431510	SRR6511212	Marine	Water	South Korea	2016-09	No	34.6789	128.3918
1705	PRJNA431510	SRR6511213	Marine	Water	South Korea	2016-09	No	34.6789	128.3918
1706	PRJNA431510	SRR6511214	Marine	Water	South Korea	2016-09	No	34.6789	128.3918
1707	PRJNA431510	SRR6511216	Marine	Water	South Korea	2016-08	No	34.6789	128.3918
1708	PRJNA431510	SRR6511218	Marine	Water	South Korea	2016-08	No	34.6789	128.3918
1709	PRJNA431510	SRR6511219	Marine	Water	South Korea	2016-08	No	34.6789	128.3918
1710	PRJNA431510	SRR6511220	Marine	Water	South Korea	2016-09	No	34.6789	128.3918
1711	PRJNA431510	SRR6511221	Marine	Water	South Korea	2016-09	No	34.6789	128.3918
1712	PRJNA431510	SRR6511223	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1713	PRJNA431510	SRR6511224	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1714	PRJNA431510	SRR6511225	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1715	PRJNA431510	SRR6511226	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1716	PRJNA431510	SRR6511227	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1717	PRJNA431510	SRR6511228	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1718	PRJNA431510	SRR6511229	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1719	PRJNA431510	SRR6511230	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1720	PRJNA431510	SRR6511231	Marine	Water	South Korea	2016-08	No	34.81183	128.1873
1721	PRJNA431510	SRR6511232	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1722	PRJNA431510	SRR6511233	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1723	PRJNA431510	SRR6511234	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1724	PRJNA431510	SRR6511235	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1725	PRJNA431510	SRR6511236	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1726	PRJNA431510	SRR6511237	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1727	PRJNA431510	SRR6511238	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1728	PRJNA431510	SRR6511239	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1729	PRJNA431510	SRR6511240	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1730	PRJNA431510	SRR6511241	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1731	PRJNA431510	SRR6511242	Marine	Water	South Korea	2016-09	No	34.8053	128.368
1732	PRJNA431510	SRR6511243	Marine	Water	South Korea	2016-09	No	34.8053	128.368
1733	PRJNA431510	SRR6511244	Marine	Water	South Korea	2016-09	No	34.8053	128.368
1734	PRJNA431510	SRR6511245	Marine	Water	South Korea	2016-09	No	34.8053	128.368
1735	PRJNA431510	SRR6511246	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1736	PRJNA431510	SRR6511250	Marine	Water	South Korea	2016-09	No	34.8053	128.368
1737	PRJNA431510	SRR6511251	Marine	Water	South Korea	2016-09	No	34.8053	128.368
1738	PRJNA431510	SRR6511252	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1739	PRJNA431510	SRR6511253	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1740	PRJNA431510	SRR6511254	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1741	PRJNA431510	SRR6511255	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1742	PRJNA431510	SRR6511256	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1743	PRJNA431510	SRR6511257	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1744	PRJNA431510	SRR6511258	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1745	PRJNA431510	SRR6511259	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1746	PRJNA431510	SRR6511260	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1747	PRJNA431510	SRR6511261	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1748	PRJNA431510	SRR6511262	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1749	PRJNA431510	SRR6511263	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1750	PRJNA431510	SRR6511264	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1751	PRJNA431510	SRR6511265	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1752	PRJNA431510	SRR6511266	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1753	PRJNA431510	SRR6511267	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1754	PRJNA431510	SRR6511268	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1755	PRJNA431510	SRR6511269	Marine	Water	South Korea	2016-09	No	34.76892	128.7721
1756	PRJNA431510	SRR6511270	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1757	PRJNA431510	SRR6511271	Marine	Water	South Korea	2016-08	No	34.76892	128.7721
1758	PRJNA431510	SRR6511272	Marine	Water	South Korea	2016-09	No	34.81183	128.1873
1759	PRJNA431510	SRR6511273	Marine	Water	South Korea	2016-09	No	34.81183	128.1873
1760	PRJNA431510	SRR6511274	Marine	Water	South Korea	2016-09	No	34.81183	128.1873
1761	PRJNA431510	SRR6511275	Marine	Water	South Korea	2016-09	No	34.81183	128.1873
1762	PRJNA431510	SRR6511276	Marine	Water	South Korea	2016-09	No	34.81183	128.1873
1763	PRJNA431510	SRR6511277	Marine	Water	South Korea	2016-09	No	34.81183	128.1873
1764	PRJNA431510	SRR6511278	Marine	Water	South Korea	2016-09	No	34.81183	128.1873
1765	PRJNA431510	SRR6511279	Marine	Water	South Korea	2016-09	No	34.81183	128.1873
1766	PRJNA431510	SRR6511281	Marine	Water	South Korea	2016-08	No	34.6789	128.3918
1767	PRJNA431510	SRR6511282	Marine	Water	South Korea	2016-08	No	34.6789	128.3918
1768	PRJNA431510	SRR6511283	Marine	Water	South Korea	2016-08	No	34.6789	128.3918
1769	PRJNA431510	SRR6511284	Marine	Water	South Korea	2016-08	No	34.6789	128.3918
1770	PRJNA431510	SRR6511285	Marine	Water	South Korea	2016-08	No	34.6789	128.3918
1771	PRJNA431510	SRR6511286	Marine	Water	South Korea	2016-09	No	34.66693	128.5862
1772	PRJNA431510	SRR6511287	Marine	Water	South Korea	2016-09	No	34.66693	128.5862
1773	PRJNA431510	SRR6511288	Marine	Water	South Korea	2016-09	No	34.66693	128.5862
1774	PRJNA431510	SRR6511289	Marine	Water	South Korea	2016-09	No	34.66693	128.5862
1775	PRJNA431510	SRR6511290	Marine	Water	South Korea	2016-09	No	34.66693	128.5862
1776	PRJNA431510	SRR6511291	Marine	Water	South Korea	2016-09	No	34.66693	128.5862
1777	PRJNA431510	SRR6511292	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1778	PRJNA431510	SRR6511293	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1779	PRJNA431510	SRR6511294	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1780	PRJNA431510	SRR6511295	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1781	PRJNA431510	SRR6511296	Marine	Water	South Korea	2016-08	No	34.66693	128.5862
1782	PRJNA431510	SRR6511297	Marine	Water	South Korea	2016-09	No	34.66693	128.5862
1783	PRJNA431510	SRR6511298	Marine	Water	South Korea	2016-09	No	34.66693	128.5862
1784	PRJNA431510	SRR6511300	Marine	Water	South Korea	2016-09	No	34.91672	128.9114
1785	PRJNA431510	SRR6511301	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1786	PRJNA431510	SRR6511302	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1787	PRJNA431510	SRR6511303	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1788	PRJNA431510	SRR6511304	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1789	PRJNA431510	SRR6511305	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1790	PRJNA431510	SRR6511306	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1791	PRJNA431510	SRR6511307	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1792	PRJNA431510	SRR6511308	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1793	PRJNA431510	SRR6511309	Marine	Water	South Korea	2016-08	No	34.91672	128.9114
1794	PRJNA431510	SRR6511310	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1795	PRJNA431510	SRR6511311	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1796	PRJNA431510	SRR6511312	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1797	PRJNA431510	SRR6511313	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1798	PRJNA431510	SRR6511314	Marine	Water	South Korea	2016-09	No	34.6789	128.3918
1799	PRJNA431510	SRR6511315	Marine	Water	South Korea	2016-09	No	34.6789	128.3918
1800	PRJNA431510	SRR6511316	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1801	PRJNA431510	SRR6511317	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1802	PRJNA431510	SRR6511318	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1803	PRJNA431510	SRR6511319	Marine	Water	South Korea	2016-08	No	34.8053	128.368
1804	PRJNA434752	SRR6756658	Marine	Sediment	Mexico gulf	2016-08	No	21.46656667	-95.51686667
1805	PRJNA434752	SRR6756659	Marine	Sediment	Mexico gulf	2016-08	No	21.50135	-96.0221
1806	PRJNA434752	SRR6756660	Marine	Sediment	Mexico gulf	2016-08	No	20.99923333	-93.98983333
1807	PRJNA434752	SRR6756661	Marine	Sediment	Mexico gulf	2016-08	No	20.93651667	-92.90105
1808	PRJNA434752	SRR6756662	Marine	Sediment	Mexico gulf	2016-08	No	20.98236667	-95.00273333
1809	PRJNA434752	SRR6756663	Marine	Sediment	Mexico gulf	2016-08	No	20.93463333	-94.54825
1810	PRJNA434752	SRR6756664	Marine	Sediment	Mexico gulf	2016-08	No	21.49616667	-94.53033333
1811	PRJNA434752	SRR6756665	Marine	Sediment	Mexico gulf	2016-08	No	21.46171667	-95.03911667
1812	PRJNA434752	SRR6756666	Marine	Sediment	Mexico gulf	2016-08	No	21.46313333	-92.74271667
1813	PRJNA434752	SRR6756667	Marine	Sediment	Mexico gulf	2016-08	No	21.5218	-93.51425
1814	PRJNA434752	SRR6756668	Marine	Sediment	Mexico gulf	2016-08	No	22.52265	-94.0281
1815	PRJNA434752	SRR6756669	Marine	Sediment	Mexico gulf	2016-08	No	22.48645	-93.54943333
1816	PRJNA434752	SRR6756670	Marine	Sediment	Mexico gulf	2016-08	No	22.0049	-93.0072
1817	PRJNA434752	SRR6756671	Marine	Sediment	Mexico gulf	2016-08	No	21.97255	-94.07486667
1818	PRJNA434752	SRR6756672	Marine	Sediment	Mexico gulf	2016-08	No	21.99978333	-94.5427
1819	PRJNA434752	SRR6756673	Marine	Sediment	Mexico gulf	2016-08	No	22.00854833	-95.03836167
1820	PRJNA434752	SRR6756674	Marine	Sediment	Mexico gulf	2016-08	No	21.99281833	-95.52380833
1821	PRJNA434752	SRR6756675	Marine	Sediment	Mexico gulf	2016-08	No	22.01125	-96.04259167
1822	PRJNA434752	SRR6756676	Marine	Sediment	Mexico gulf	2016-08	No	22.01121667	-96.51289167
1823	PRJNA434752	SRR6756677	Marine	Sediment	Mexico gulf	2016-08	No	21.51211667	-96.51286667
1824	PRJNA434752	SRR6756678	Marine	Sediment	Mexico gulf	2016-08	No	23.00321667	-94.51165
1825	PRJNA434752	SRR6756679	Marine	Sediment	Mexico gulf	2016-08	No	23.03139	-94.01471833
1826	PRJNA434752	SRR6756680	Marine	Sediment	Mexico gulf	2016-08	No	22.48746667	-94.98498333
1827	PRJNA434752	SRR6756681	Marine	Sediment	Mexico gulf	2016-08	No	22.50293333	-95.50713333
1828	PRJNA434752	SRR6756682	Marine	Sediment	Mexico gulf	2016-08	No	22.50861	-96.01081833
1829	PRJNA434752	SRR6756683	Marine	Sediment	Mexico gulf	2016-08	No	22.49816667	-96.4971
1830	PRJNA434752	SRR6756684	Marine	Sediment	Mexico gulf	2016-08	No	23.02108833	-96.67038333
1831	PRJNA434752	SRR6756685	Marine	Sediment	Mexico gulf	2016-08	No	23.03278333	-96.0109
1832	PRJNA434752	SRR6756686	Marine	Sediment	Mexico gulf	2016-08	No	22.99428167	-95.52071167
1833	PRJNA434752	SRR6756687	Marine	Sediment	Mexico gulf	2016-08	No	22.99493333	-95.0249
1834	PRJNA434752	SRR6756688	Marine	Sediment	Mexico gulf	2017-04	No	19.0395	-95.5096
1835	PRJNA434752	SRR6756689	Marine	Sediment	Mexico gulf	2017-04	No	18.83	-95.0136
1836	PRJNA434752	SRR6756690	Marine	Sediment	Mexico gulf	2017-04	No	19.1547	-94.99
1837	PRJNA434752	SRR6756691	Marine	Sediment	Mexico gulf	2017-04	No	19.1464	-95.5052
1838	PRJNA434752	SRR6756692	Marine	Sediment	Mexico gulf	2017-04	No	18.9849	-93.5139
1839	PRJNA434752	SRR6756693	Marine	Sediment	Mexico gulf	2016-08	No	22.993915	-93.02217833
1840	PRJNA434752	SRR6756694	Marine	Sediment	Mexico gulf	2017-04	No	18.74	-94.5045
1841	PRJNA434752	SRR6756695	Marine	Sediment	Mexico gulf	2017-04	No	19.0144	-94.0138
1842	PRJNA434752	SRR6756696	Marine	Sediment	Mexico gulf	2017-04	No	19.5062	-93.5091
1843	PRJNA434752	SRR6756697	Marine	Sediment	Mexico gulf	2017-04	No	19.2629	-94.4937
1844	PRJNA434752	SRR6756698	Marine	Sediment	Mexico gulf	2017-04	No	18.9549	-94.112
1845	PRJNA434752	SRR6756699	Marine	Sediment	Mexico gulf	2017-04	No	18.9674	-93.482
1846	PRJNA434752	SRR6756700	Marine	Sediment	Mexico gulf	2017-04	No	22.9887	-95.0259
1847	PRJNA434752	SRR6756701	Marine	Sediment	Mexico gulf	2017-04	No	22.9747	-94.0555
1848	PRJNA434752	SRR6756702	Marine	Sediment	Mexico gulf	2017-04	No	22.9667	-93.0477
1849	PRJNA434752	SRR6756703	Marine	Sediment	Mexico gulf	2017-04	No	18.9688	-94.1268
1850	PRJNA434752	SRR6756704	Marine	Sediment	Mexico gulf	2017-04	No	22.508	-96.5016
1851	PRJNA434752	SRR6756705	Marine	Sediment	Mexico gulf	2017-04	No	23.0246	-96.714
1852	PRJNA434752	SRR6756706	Marine	Sediment	Mexico gulf	2017-04	No	23.0015	-96.0316
1853	PRJNA434752	SRR6756707	Marine	Sediment	Mexico gulf	2017-04	No	22.9874	-95.5264
1854	PRJNA434752	SRR6756708	Marine	Sediment	Mexico gulf	2017-04	No	19.8845	-95.5301
1855	PRJNA434752	SRR6756709	Marine	Sediment	Mexico gulf	2017-04	No	20.0361	-95.014
1856	PRJNA434752	SRR6756710	Marine	Sediment	Mexico gulf	2017-04	No	19.5037	-96.0059
1857	PRJNA434752	SRR6756711	Marine	Sediment	Mexico gulf	2017-04	No	20.0087	-96.0053
1858	PRJNA434752	SRR6756712	Marine	Sediment	Mexico gulf	2017-04	No	19.5061	-94.9777
1859	PRJNA434752	SRR6756713	Marine	Sediment	Mexico gulf	2017-04	No	19.4952	-95.4973
1860	PRJNA434752	SRR6756714	Marine	Sediment	Mexico gulf	2017-04	No	19.5207	-94.0193
1861	PRJNA434752	SRR6756715	Marine	Sediment	Mexico gulf	2017-04	No	19.5278	-94.4734
1862	PRJNA434752	SRR6756716	Marine	Sediment	Mexico gulf	2017-04	No	20.0072	-94.5068
1863	PRJNA434752	SRR6756717	Marine	Sediment	Mexico gulf	2017-04	No	20.0131	-94.0235
1864	PRJNA434752	SRR6756718	Marine	Sediment	Mexico gulf	2017-04	No	22.5757	-95.5538
1865	PRJNA434752	SRR6756719	Marine	Sediment	Mexico gulf	2017-04	No	22.5046	-94.5286
1866	PRJNA434752	SRR6756720	Marine	Sediment	Mexico gulf	2017-04	No	22.0056	-95.011
1867	PRJNA434752	SRR6756721	Marine	Sediment	Mexico gulf	2017-04	No	22.0288	-95.5141
1868	PRJNA434752	SRR6756722	Marine	Sediment	Mexico gulf	2017-04	No	22.15	-96.0525
1869	PRJNA434752	SRR6756723	Marine	Sediment	Mexico gulf	2017-04	No	22.0114	-96.542
1870	PRJNA434752	SRR6756724	Marine	Sediment	Mexico gulf	2017-04	No	22.4938	-93.5382
1871	PRJNA434752	SRR6756725	Marine	Sediment	Mexico gulf	2017-04	No	22.0123	-93.0377
1872	PRJNA434752	SRR6756726	Marine	Sediment	Mexico gulf	2017-04	No	22.0156	-94.0152
1873	PRJNA434752	SRR6756727	Marine	Sediment	Mexico gulf	2017-04	No	21.9778	-94.4872
1874	PRJNA434752	SRR6756728	Marine	Sediment	Mexico gulf	2016-08	No	19.5144	-93.50216167
1875	PRJNA434752	SRR6756729	Marine	Sediment	Mexico gulf	2016-08	No	19.51731667	-94.00195
1876	PRJNA434752	SRR6756730	Marine	Sediment	Mexico gulf	2016-08	No	18.97978333	-93.48491667
1877	PRJNA434752	SRR6756731	Marine	Sediment	Mexico gulf	2016-08	No	19.0145	-93.99366667
1878	PRJNA434752	SRR6756732	Marine	Sediment	Mexico gulf	2016-08	No	18.74696667	-94.50586667
1879	PRJNA434752	SRR6756733	Marine	Sediment	Mexico gulf	2016-08	No	18.833595	-94.99568333
1880	PRJNA434752	SRR6756734	Marine	Sediment	Mexico gulf	2016-08	No	19.02305	-95.49585
1881	PRJNA434752	SRR6756735	Marine	Sediment	Mexico gulf	2016-08	No	19.13514167	-95.48313833
1882	PRJNA434752	SRR6756736	Marine	Sediment	Mexico gulf	2016-08	No	19.14716667	-94.89758333
1883	PRJNA434752	SRR6756737	Marine	Sediment	Mexico gulf	2016-08	No	19.25971667	-94.48627667
1884	PRJNA434752	SRR6756738	Marine	Sediment	Mexico gulf	2016-08	No	19.99791667	-93.00536667
1885	PRJNA434752	SRR6756739	Marine	Sediment	Mexico gulf	2016-08	No	20.50685	-92.50116667
1886	PRJNA434752	SRR6756740	Marine	Sediment	Mexico gulf	2016-08	No	20.0023	-95.5184
